material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Zr_wyckoff,num_Zr_chemenvs,CN,element,charge_range,is_single_charge
mp-2715445,Na3MgZr(PO4)3,1.72528661765558,0.9447992726442488,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715450,Na6MgZr3Si2(PO6)4,1.8396971173080992,0.6835145176996369,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715468,Na3HfZrSi2PO12,1.793422622822607,0.7858132376798489,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715471,Na3CaZr(PO4)3,1.816408125197748,0.8070835409805126,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715472,Na3ZrScSi(PO6)2,1.8585933245121888,0.6267598633138682,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-2715494,Na3ZrTa(SiO4)3,1.7846260552111048,0.774131900688866,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-2715534,Na8MgZr3Si5SO24,1.6630243597013752,1.1210741672094244,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715543,Na7Mg2Zr2SiP5O24,1.6378301706001046,1.1603660488604048,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715564,NaZrZnP(SO6)2,1.9534971911468173,0.3734658950277212,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715568,NaZrTaSi(PO6)2,1.9185729342452549,0.3834319796663141,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715571,Na4YZrSi2PO12,1.775102421808946,0.8819979679539651,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True
mp-2715582,NaZrNbSi(PO6)2,1.9287512397814963,0.3726787714452846,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-2715589,Na2Zr4Nb4Si7S5O48,1.9918445153085145,0.2579764017797253,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715635,Na7Ca2Zr2SiP5O24,1.7680097542841295,0.9272568160458942,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715685,Na8CaZr3Si4(PO12)2,1.7805510633465975,0.820031247452745,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715688,Na2Zr4Ta4Si7S5O48,1.9834539250637035,0.2735002672823926,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715704,NaZr2Ta2SiP5O24,1.9495877858522368,0.3460703741554849,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715735,Na2Mg2Zr2SiS5O24,1.918730227080514,0.4567328039117588,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715770,NaZr2Nb2SiP5O24,1.961190234875832,0.3082129537285855,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715791,Na4ZrInSi2PO12,1.8533340646903795,0.6474198807370367,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True
mp-2715799,Na4ZrScSi2PO12,1.7424417661211529,0.8961716311265778,[6.0],4.0,4.0,4.0,Octahedron,6a,1,6.0,Zr,0.0,True
mp-2715852,Na7Mg3ZrP5SO24,1.7565021470660866,0.835462968007324,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715890,Na3Zr2In2P5SO24,1.9204220768934368,0.4412646713310678,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715897,Na5CaZr3SiP5O24,1.847456897200055,0.654218947457875,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715908,Na3CaZr3P5SO24,1.9011794317234485,0.5127759072016318,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715911,Na5Y2Zr2SiP5O24,1.8475112344906224,0.6682200814009042,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715913,Na3Zr3ZnP5SO24,1.9058463325564337,0.4781926200120734,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715929,Na5Zr2Ga2SiP5O24,1.8494999556697231,0.5924388259472491,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715954,Na5Zr3ZnSiP5O24,1.8307594812559065,0.6766184595411772,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715979,Na5Zr2In2SiP5O24,1.8477825472093408,0.649421221061187,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2715989,Na3Zr2Al2P5SO24,1.9294935010957703,0.3856999951162772,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716024,Na7Ca3ZrP5SO24,1.930259430157872,0.4673771596466579,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716040,Na5Zr2Sc2SiP5O24,1.8344818279535144,0.6587643732022685,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716057,Na5MgZr3SiP5O24,1.824701535873262,0.6885903687620448,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716063,Na3Y2Zr2P5SO24,1.8935249862760584,0.5268451880507448,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716069,Na3MgZr3P5SO24,1.8977378760298904,0.5031515994335654,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716115,Na3Zr2Sc2P5SO24,1.9027428059796456,0.4814348342913573,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716121,NaZr4P5SO24,1.957257449373961,0.3452587574866527,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716122,Na2Zr8Si5S7O48,1.9589440471765585,0.3706441563763331,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716176,Na8Zr3ZnSi4(PO12)2,1.7534239274564196,0.8720381798864494,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716181,NaZr2Ge2P5SO24,1.959019232347664,0.2704802042308744,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716185,Na2Zr4Ti4Si5S7O48,1.954270407617768,0.3678602659598394,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716186,NaHf2Zr2P5SO24,1.9588303010969057,0.3295720602456043,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716195,Na8Zr2In2Si5SO24,1.7371643384636286,0.9193698285513372,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716237,Na8MgZr3Si4(PO12)2,1.6329870231763408,1.1706143689857436,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716243,Na8CaZr3Si5SO24,1.730863145622525,0.9690160197164792,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716245,NaZr2Ti2P5SO24,1.9630141820833336,0.271470432811134,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716247,Na8Zr2Sc2Si5SO24,1.6559649272778798,1.1162882893844672,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716249,NaZr2Sn2P5SO24,1.959226860379563,0.3111339556682426,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716265,Na2Hf4Zr4Si5S7O48,1.9355724454577683,0.4345858969640902,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716288,NaZr2Sc2P3(SO8)3,1.9510470418799497,0.359610105810366,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716290,Na10Zr5Zn3(PO4)12,1.820511119930233,0.6922056358905118,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716298,K3NaZr2(SiO4)3,0.5323740559728296,3.9495193122749184,[6.0],4.0,4.0,4.0,Octahedron,12c,1,6.0,Zr,0.0,True
mp-2716306,Na10Zr4Nb4Si11SO48,1.8959325999917835,0.5346087344581012,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716317,Na5ZrIn3(PO4)6,1.910225862083444,0.463863513089277,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716324,Na5Zr2Ta2Si5PO24,1.7874069000550228,0.7570802383846725,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716331,NaZr2Ga2P3(SO8)3,1.9626637714718864,0.3106785248202005,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716339,Na4ZrTi(SiO4)3,1.49339752339913,1.4896213625591597,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1b, 1c",1,6.0,Zr,0.0,True
mp-2716344,Na3Zr3Ga(PO4)6,1.920997839746876,0.4172566348423757,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716347,Na4HfZr(SiO4)3,1.4965495053282898,1.514508297168348,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1b, 1c",1,6.0,Zr,0.0,True
mp-2716354,NaCaZr3P3(SO8)3,1.950275365795004,0.3800923916771898,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716363,Na2Zr6Zn2Si3(S3O16)3,1.948452768276585,0.3820386928298067,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716385,NaZr2Al2P3(SO8)3,1.952806265751288,0.3344104411726029,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716392,Na2Zr4Sc4Si3(S3O16)3,1.9505194993053032,0.3898299764659758,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716400,Na10Zr4Ta4Si11SO48,1.9036918153435287,0.5082787108742716,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716420,Na2Zr4Ga4Si3(S3O16)3,1.939443674537364,0.3672296629263735,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716442,Na2Mg2Zr6Si3(S3O16)3,1.9523453740531875,0.3795030742302799,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716486,Na2Ca2Zr6Si3(S3O16)3,1.956255790771508,0.3849656155811713,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716489,Na3Zr3In(PO4)6,1.9301262290833392,0.4230026070038358,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716494,NaZr2In2P3(SO8)3,1.9449666331776936,0.3764513167482723,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716501,Na2Zr4In4Si3(S3O16)3,1.946661614044401,0.400998537429106,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716511,Na5Y3Zr(PO4)6,1.9775670285458105,0.3448057281624483,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716513,Na3Zr3Al(PO4)6,1.9162231103146827,0.4322775784516214,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716528,Na10Mg3Zr5(PO4)12,1.814348157129879,0.7157629570146348,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716529,Na5Zr2Nb2Si5PO24,1.8018706865475376,0.7447176247202524,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716539,Na4ZrSi3SnO12,1.5333304266436294,1.4051922868720252,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1b, 1c",1,6.0,Zr,0.0,True
mp-2716544,Na5ZrGa3(PO4)6,1.8648608462595464,0.5116493237555034,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716548,NaZr3ZnP3(SO8)3,1.952377160446756,0.3599926739615637,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-2716551,NaMgZr3P3(SO8)3,1.939784313807797,0.3765422886941518,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716561,NaY2Zr2P3(SO8)3,1.9305531650411047,0.4494103787766602,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716564,Na3LaZr3(PO4)6,1.938396059679573,0.4304282939631029,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-2716573,Na4ZrSi3GeO12,1.5390196792813755,1.36296420139329,[6.0],4.0,4.0,4.0,Octahedron,"1a, 1b, 1c",1,6.0,Zr,0.0,True
mp-27377,K4Zr5O12,1.5653167584101086,1.4211265677441811,[6.0],4.0,4.0,4.0,"Trigonal prism, Octahedron","1a, 2d",2,6.0,Zr,0.0,True
mp-27522,K2Zr2O5,1.7044596926894031,1.0875360088956,[6.0],4.0,4.0,4.0,Octahedron,8e,1,6.0,Zr,0.0,True
mp-27690,Sr3Zr2O7,2.087593013428401,0.0508972475818636,[6.0],4.0,4.0,4.0,Octahedron,2e,1,6.0,Zr,0.0,True
mp-27888,Zr3GeO8,1.9731439714769263,0.3426183165541249,[8.0],4.0,4.0,4.0,"Cube, Dodecahedron with triangular faces - p2345 plane normalized","2d, 1b",2,8.0,Zr,0.0,True
mp-28543,Cs4ZrO4,1.9846829800886987,0.1391821466288441,[4.0],4.0,4.0,4.0,Tetrahedron,4e,1,4.0,Zr,0.0,True
mp-2858,ZrO2,2.021323872887971,0.3493985777536425,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4e,1,7.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,3.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,4.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,4.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,5.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-34584,Zr4N2O5,1.900785559656145,0.4746889120887935,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,7.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,3.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,4.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,4.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,5.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,6.0,Zr,0.0,True
mp-34898,Zr4N2O5,1.9592183423468807,0.3862153261986364,"[3.0, 4.0, 4.0, 5.0, 6.0, 6.0, 7.0]",4.0,4.0,4.0,"Cube, Face-capped octahedron, Square-face capped trigonal prism, Octahedron",1a,4,7.0,Zr,0.0,True
mp-35527,Zr7(NO2)4,2.0097467338156685,0.4015272829483952,"[4.0, 4.0, 5.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 2i",2,4.0,Zr,0.0,True
mp-35527,Zr7(NO2)4,2.0097467338156685,0.4015272829483952,"[4.0, 4.0, 5.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 2i",2,4.0,Zr,0.0,True
mp-35527,Zr7(NO2)4,2.0097467338156685,0.4015272829483952,"[4.0, 4.0, 5.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","1a, 2i",2,5.0,Zr,0.0,True
mp-3626,SrZrO3,2.087821656332137,0.0227698375216462,[6.0],4.0,4.0,4.0,Octahedron,4d,1,6.0,Zr,0.0,True
mp-39123,Na3Zr2Si2PO12,1.8259353754574288,0.7081067104750175,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-4325,Zr(SO4)2,1.984620735304378,0.2791560313079401,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4c,1,7.0,Zr,0.0,True
mp-4387,SrZrO3,2.0861859509542016,0.0425094455475221,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-5076,SrZrO3,2.099931143872417,-0.015244285854704,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-530294,Sm2Zr2O7,1.9302019752580075,0.4783248207187133,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","4j, 2i, 1c, 2f, 2e, 1b",2,6.0,Zr,0.0,True
mp-530294,Sm2Zr2O7,1.9302019752580075,0.4783248207187133,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron","4j, 2i, 1c, 2f, 2e, 1b",2,7.0,Zr,0.0,True
mp-532444,Zr3Sc4O12,1.918346647625097,0.4982729443044397,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,6.0,Zr,0.0,True
mp-532444,Zr3Sc4O12,1.918346647625097,0.4982729443044397,"[6.0, 7.0]",4.0,4.0,4.0,"Square-face capped trigonal prism, Octahedron",1a,2,7.0,Zr,0.0,True
mp-532545,K2ZrFe(PO4)3,1.9865105468984603,0.2627273893859644,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-532552,Na3ZrNi(PO4)3,1.8771006811814,0.547394275387789,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-532562,K10Zr3Mn(MoO4)12,1.676245853166089,1.076832547195714,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-532695,Na3Zr2Si2PO12,1.7899872044296554,0.8095509637522991,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-532768,YZr5Si5PO24,2.0891793592800907,0.2089188104378885,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,"1a, 2i, 2j, 1c, 2k",1,8.0,Zr,0.0,True
mp-540577,KZr2(PO4)3,2.0203265965082595,0.2002754620871222,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-541071,KZrP2HO8,1.928574787207073,0.4152469109104404,[6.0],4.0,4.0,4.0,Octahedron,4g,1,6.0,Zr,0.0,True
mp-541282,KZr2(AsO4)3,2.0036257976317216,0.2445719082445479,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-541299,Zr4Cd(PO4)6,1.8314873304736872,0.6064012446960448,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-541661,LiZr2(PO4)3,1.872190186722197,0.487583796858982,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-5418,Li6Zr2O7,1.8216246184837304,0.706300795883284,[6.0],4.0,4.0,4.0,Octahedron,4f,1,6.0,Zr,0.0,True
mp-542903,ZrPbO3,2.099261058447613,0.1300591527595918,[6.0],4.0,4.0,4.0,Octahedron,8i,1,6.0,Zr,0.0,True
mp-553912,NaZr2(AsO4)3,1.878352767268768,0.5516922601764062,[6.0],4.0,4.0,4.0,Octahedron,4c,1,6.0,Zr,0.0,True
mp-554190,CaZr4O9,1.9345504053361395,0.4690855604820905,"[6.0, 7.0, 8.0]",4.0,4.0,4.0,"Cube, Square-face capped trigonal prism, Octahedron","2e, 4f",3,6.0,Zr,0.0,True
mp-554190,CaZr4O9,1.9345504053361395,0.4690855604820905,"[6.0, 7.0, 8.0]",4.0,4.0,4.0,"Cube, Square-face capped trigonal prism, Octahedron","2e, 4f",3,7.0,Zr,0.0,True
mp-554190,CaZr4O9,1.9345504053361395,0.4690855604820905,"[6.0, 7.0, 8.0]",4.0,4.0,4.0,"Cube, Square-face capped trigonal prism, Octahedron","2e, 4f",3,8.0,Zr,0.0,True
mp-554495,CaZr(PO4)2,1.9362078126839408,0.3640558261299493,[7.0],4.0,4.0,4.0,Pentagonal bipyramid,4c,1,7.0,Zr,0.0,True
mp-555444,CeZr6(PO4)9,1.9045182640668248,0.4888842278883164,[6.0],4.0,4.0,4.0,Octahedron,"4c, 4d",1,6.0,Zr,0.0,True
mp-555472,Na4Zr2(SiO4)3,1.8408113390934584,0.6678314147341206,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-555580,SrZr4(PO4)6,1.8955770831294847,0.4514995682224368,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-555862,CsZr(NO3)5,2.32081208806382,0.0080061356284242,[10.0],4.0,4.0,4.0,Square-face bicapped square antiprism,4e,1,10.0,Zr,0.0,True
mp-556139,BaZr(PO4)2,1.8254169642185727,0.6151778931193519,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-556440,CaZr4(PO4)6,1.8763140812769428,0.5570966011459231,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-556605,ZrO2,2.018601468454429,0.3573450595131146,[7.0],4.0,4.0,4.0,Square-face capped trigonal prism,4a,1,7.0,Zr,0.0,True
mp-556709,Na2ZrSiO5,2.341461849290567,-0.4918476076249858,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Zr,0.0,True
mp-556867,K2PrZr(PO4)3,2.0562749777229508,0.1206891277415454,[6.0],4.0,4.0,4.0,no_data,no_data,1,6.0,Zr,0.0,True
mp-557109,Na4Zr2(GeO4)3,1.8035861703916325,0.7638442294240402,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-558191,Na2ZrSi2O7,1.924821463568143,0.4746759915060696,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Zr,0.0,True
mp-558201,ZrMn2Ag4(MoO4)6,1.7839751566501394,0.8267209092267601,[6.0],4.0,4.0,4.0,Octahedron,4a,1,6.0,Zr,0.0,True
mp-558625,SrZr(PO4)2,1.868546089672661,0.566810713549567,[7.0],4.0,4.0,4.0,Pentagonal bipyramid,2i,1,7.0,Zr,0.0,True
mp-558710,Na2Zr(WO4)3,2.1847670206465546,-0.1104686612407182,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-559150,Na9ZrP4ClO16,1.9457049331881715,0.397554691897832,[6.0],4.0,4.0,4.0,Octahedron,1a,1,6.0,Zr,0.0,True
mp-559571,ZrB2O5,1.9566523567798515,0.4172675863128008,[8.0],4.0,4.0,4.0,Square antiprism,4e,1,8.0,Zr,0.0,True
mp-559825,Zr(MoO4)2,2.214393229310894,0.0165120997064266,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,2e,1,8.0,Zr,0.0,True
mp-560308,BaZr4(PO4)6,1.9260769639141977,0.4399714609779573,[6.0],4.0,4.0,4.0,Octahedron,2c,1,6.0,Zr,0.0,True
mp-560339,Ca2Zr(SiO3)4,1.8645152355704284,0.5436040430643394,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-560358,Zr2P2O9,1.9462436854065013,0.3676818872682557,"[6.0, 7.0]",4.0,4.0,4.0,"Pentagonal bipyramid, Octahedron",2i,2,6.0,Zr,0.0,True
mp-560358,Zr2P2O9,1.9462436854065013,0.3676818872682557,"[6.0, 7.0]",4.0,4.0,4.0,"Pentagonal bipyramid, Octahedron",2i,2,7.0,Zr,0.0,True
mp-560406,K8Zr(MoO4)6,2.246154534726564,-0.3133620181895445,[6.0],4.0,4.0,4.0,Octahedron,2a,1,6.0,Zr,0.0,True
mp-560843,Na4Zr2Ti(CO4)4,1.917743945884536,0.4710513248478055,[8.0],4.0,4.0,4.0,Dodecahedron with triangular faces - p2345 plane normalized,4f,1,8.0,Zr,0.0,True
mp-561166,Na2ZrGe2O7,1.881674321693544,0.581452342662541,[6.0],4.0,4.0,4.0,Octahedron,2i,1,6.0,Zr,0.0,True
mp-561346,Na2ZrGeO5,2.337326202119683,-0.4733820254313989,[6.0],4.0,4.0,4.0,Octahedron,4e,1,6.0,Zr,0.0,True
